en_id,zh_id,label
101748,310504,0
101749,76186,0
101750,172465,1
101751,181594,1
101752,181349,1
101753,181991,1
101754,179101,1
101755,59777,0
101756,181595,1
101757,181345,0
101758,181345,1
101759,178885,0
101760,134328,0
101761,45289,0
101762,181337,0
101763,181422,1
101764,181330,0
101765,181360,1
101766,298500,0
101767,184207,1
101768,139321,0
101769,46121,1
101770,70642,0
101771,172452,1
101772,184375,1
101773,184404,1
101774,163895,1
101775,182950,1
101776,181628,1
101777,178422,1
101778,184466,1
101779,257211,0
101780,180176,1
101781,181567,0
101782,181803,0
101783,181481,1
101784,270030,0
101785,126644,0
101786,45262,0
101787,181490,0
101788,178436,1
101789,310578,0
101790,57904,1
101791,178894,1
101792,181559,0
101793,45221,0
101794,181560,1
101795,181490,0
101796,228351,0
101797,172534,1
101798,181522,1
101799,181565,1
101800,179095,0
101801,179027,0
101802,76116,0
101803,181491,1
101804,181619,1
101805,181607,1
101806,181517,0
101807,179031,1
101808,181488,0
101809,181516,1
101810,181552,1
101811,57904,0
101812,181516,0
101813,263453,0
101814,310533,0
101815,178440,1
101816,181480,1
101817,181519,0
101818,181486,1
101819,181509,1
101820,181466,0
101821,181804,1
101822,181479,0
101823,136034,0
101824,57854,0
101825,133661,0
101826,181466,0
101827,181568,1
101828,181556,0
101829,179096,0
101830,181514,0
101831,181509,0
101832,181466,0
101833,181523,1
101834,181514,1
101835,178433,1
101836,179009,0
101837,179080,0
101838,181466,0
101839,178915,1
101840,179793,1
101841,82400,0
101842,178360,1
101843,181514,0
101844,181503,1
101845,181503,0
101846,181525,0
101847,181466,0
101848,181483,1
101849,179015,1
101850,178915,0
101851,181469,1
101852,181466,0
101853,179081,1
101854,57854,1
101855,137277,0
101856,140445,0
101857,134345,0
101858,172472,1
101859,127831,0
101860,54581,0
101861,181558,1
101862,179098,1
101863,176767,0
101864,181633,0
101865,172240,1
101866,302708,0
101867,287616,1
101868,228181,0
101869,76293,0
101870,178963,0
101871,178948,1
101872,137238,1
101873,177995,0
101874,181633,1
101875,178963,0
101876,178971,1
101877,178930,0
101878,181496,1
101879,20190,0
101880,58271,0
101881,172466,1
101882,16865,0
101883,178975,1
101884,178967,1
101885,178962,0
101886,76298,1
101887,178962,0
101888,178936,0
101889,178951,1
101890,178963,1
101891,57850,0
101892,178962,1
101893,179041,1
101894,179104,1
101895,178969,1
101896,178969,0
101897,178951,0
101898,140493,0
101899,93158,0
101900,172256,1
101901,178922,0
101902,178981,1
101903,178926,1
101904,179047,1
101905,76296,0
101906,178927,0
101907,178930,1
101908,20026,0
101909,184324,1
101910,179094,1
101911,182021,1
101912,178956,0
101913,57779,1
101914,178956,0
101915,179061,1
101916,179061,0
101917,178925,1
101918,178958,0
101919,181812,1
101920,134308,0
101921,178949,1
101922,178956,0
101923,179091,1
101924,172453,1
101925,179083,0
101926,178983,0
101927,179090,1
101928,179038,1
101929,179024,0
101930,179024,1
101931,57839,1
101932,288428,0
101933,179085,0
101934,178367,1
101935,179104,0
101936,181476,0
101937,179060,0
101938,179060,1
101939,179007,0
101940,179083,1
101941,184487,1
101942,57824,0
101943,181807,1
101944,180055,1
101945,182028,1
101946,233372,0
101947,178365,0
101948,179082,1
101949,178365,1
101950,179061,0
101951,181569,0
101952,181570,1
101953,184409,1
101954,104385,0
101955,10360,0
101956,179030,0
101957,179036,1
101958,178421,1
101959,179049,1
101960,181764,1
101961,287651,0
101962,140480,1
101963,302845,0
101964,181805,1
101965,182771,0
101966,303174,0
101967,181764,0
101968,181636,1
101969,107209,0
101970,178451,1
101971,126472,0
101972,19683,1
101973,179087,0
101974,181473,1
101975,59150,1
101976,172248,1
101977,179022,1
101978,44175,0
101979,134357,0
101980,179062,1
101981,198095,1
101982,180075,1
101983,179051,1
101984,82284,0
101985,178524,1
101986,181774,1
101987,179097,1
101988,140493,0
101989,134357,0
101990,180075,0
101991,87585,1
101992,181439,0
101993,180017,0
101994,20462,0
101995,181657,0
101996,179071,1
101997,178516,0
101998,181767,1
101999,181799,1
102000,181785,1
102001,172246,1
102002,181800,1
102003,181787,0
102004,181790,1
102005,181796,0
102006,181790,0
102007,181460,1
102008,180079,0
102009,58926,1
102010,181448,0
102011,176724,0
102012,181455,1
102013,181779,1
102014,181795,1
102015,181793,1
102016,178888,1
102017,181458,0
102018,178518,0
102019,171910,0
102020,181455,0
102021,181442,1
102022,181459,1
102023,181441,0
102024,178534,1
102025,57973,0
102026,54129,1
102027,181784,1
102028,181773,0
102029,179016,0
102030,181660,0
102031,182776,1
102032,176642,1
102033,181776,0
102034,180169,0
102035,181779,0
102036,172247,1
102037,180094,1
102038,285192,0
102039,182793,0
102040,171921,1
102041,181787,1
102042,59685,0
102043,180056,0
102044,181792,1
102045,180074,1
102046,184408,1
102047,58007,0
102048,179069,1
102049,9808,0
102050,182792,1
102051,179986,1
102052,182774,1
102053,133981,0
102054,182795,0
102055,214963,0
102056,76849,0
102057,171934,0
102058,181613,0
102059,181668,0
102060,171941,0
102061,182808,1
102062,176777,0
102063,173971,1
102064,44498,0
102065,181644,0
102066,171851,1
102067,171938,1
102068,171851,0
102069,171929,1
102070,171927,1
102071,171851,0
102072,81341,0
102073,182770,1
102074,182808,0
102075,181613,0
102076,171915,1
102077,181428,1
102078,181654,1
102079,171913,1
102080,182565,1
102081,178533,1
102082,179028,1
102083,181634,1
102084,179035,0
102085,182808,0
102086,184482,1
102087,181792,0
102088,184412,0
102089,171936,0
102090,171919,0
102091,171944,0
102092,103993,0
102093,181794,1
102094,171930,1
102095,180089,1
102096,179032,1
102097,92945,1
102098,184483,0
102099,172241,0
102100,93875,0
102101,182818,1
102102,180076,0
102103,172623,1
102104,91199,0
102105,93875,0
102106,59865,0
102107,171924,1
102108,184484,1
102109,59866,0
102110,182812,1
102111,182800,0
102112,182788,0
102113,182800,0
102114,182794,0
102115,182769,1
102116,182794,0
102117,60844,1
102118,182788,1
102119,182807,0
102120,182785,0
102121,57811,0
102122,182812,0
102123,181640,1
102124,182800,1
102125,181610,1
102126,44164,0
102127,180100,1
102128,198158,0
102129,59864,0
102130,179035,1
102131,232609,0
102132,181574,1
102133,180177,1
102134,178522,1
102135,171922,1
102136,92943,1
102137,181311,1
102138,182803,1
102139,181430,1
102140,173969,1
102141,173970,1
102142,171933,1
102143,178434,1
102144,181616,1
102145,181648,1
102146,86898,0
102147,181632,1
102148,172236,1
102149,198147,0
102150,20327,0
102151,178904,1
102152,178445,1
102153,184331,1
102154,58878,1
102155,74067,0
102156,172629,1
102157,180057,1
102158,181653,0
102159,184264,1
102160,134287,0
102161,59815,0
102162,181652,0
102163,181632,0
102164,181635,1
102165,181631,1
102166,181652,1
102167,182016,1
102168,181662,1
102169,296225,0
102170,184255,1
102171,181611,1
102172,198087,1
102173,181827,1
102174,179067,1
102175,263503,0
102176,181652,0
102177,182022,1
102178,182026,1
102179,179070,1
102180,171943,1
102181,179010,1
102182,184464,1
102183,126807,0
102184,179068,1
102185,182017,0
102186,179040,1
102187,172265,0
102188,182013,0
102189,178913,1
102190,182775,1
102191,44102,0
102192,179084,1
102193,178426,1
102194,198151,1
102195,288273,0
102196,182581,1
102197,180060,1
102198,180240,1
102199,182012,1
102200,182982,1
102201,182986,1
102202,183031,1
102203,182608,0
102204,183038,1
102205,183035,1
102206,183041,1
102207,182606,0
102208,172279,1
102209,184209,1
102210,183031,0
102211,183012,0
102212,182052,1
102213,182084,0
102214,183000,0
102215,183000,0
102216,182981,1
102217,198147,1
102218,182999,0
102219,177064,1
102220,73959,0
102221,183005,1
102222,180210,1
102223,94426,0
102224,183045,1
102225,183025,1
102226,183045,0
102227,183021,0
102228,182998,1
102229,183014,1
102230,180244,1
102231,183024,1
102232,183007,1
102233,183029,1
102234,183023,0
102235,183018,1
102236,183030,1
102237,180766,1
102238,184521,1
102239,183022,0
102240,184290,1
102241,183010,0
102242,182993,0
102243,182999,1
102244,180752,1
102245,184536,1
102246,180752,0
102247,183024,0
102248,183010,0
102249,183024,0
102250,183003,1
102251,183010,0
102252,182993,0
102253,183002,1
102254,183044,1
102255,182993,0
102256,183027,0
102257,183017,1
102258,183002,0
102259,182999,0
102260,182995,1
102261,184512,1
102262,172272,1
102263,180330,1
102264,183016,0
102265,183001,1
102266,182101,0
102267,180247,1
102268,180221,1
102269,180233,1
102270,180243,0
102271,180215,0
102272,180212,1
102273,182069,0
102274,87409,0
102275,180215,1
102276,180249,1
102277,182032,0
102278,180243,0
102279,180906,1
102280,180945,0
102281,182032,0
102282,182042,1
102283,290406,0
102284,163844,1
102285,184286,1
102286,180245,0
102287,180224,1
102288,87416,0
102289,180329,1
102290,180324,1
102291,87378,0
102292,180296,0
102293,182095,1
102294,172132,1
102295,180239,0
102296,180222,1
102297,180275,1
102298,184519,1
102299,180292,1
102300,180307,1
102301,172501,1
102302,180285,0
102303,180394,0
102304,176783,0
102305,180263,0
102306,184397,1
102307,180900,0
102308,180280,0
102309,176783,0
102310,176783,1
102311,180203,1
102312,180335,1
102313,179176,0
102314,182985,0
102315,180305,1
102316,180270,0
102317,182032,1
102318,180928,0
102319,180316,1
102320,180931,0
102321,182985,0
102322,180291,1
102323,180806,0
102324,180315,1
102325,180394,1
102326,180314,1
102327,180281,0
102328,180288,1
102329,180293,1
102330,180270,0
102331,180293,0
102332,180328,0
102333,180315,0
102334,180913,0
102335,182101,1
102336,184332,1
102337,180269,0
102338,59232,0
102339,180389,1
102340,180308,0
102341,180252,0
102342,180258,0
102343,180911,1
102344,158912,1
102345,180258,1
102346,93675,0
102347,180284,1
102348,180398,1
102349,180277,0
102350,180258,0
102351,180274,1
102352,172174,1
102353,172185,1
102354,180913,0
102355,180913,1
102356,180375,0
102357,183006,1
102358,180379,1
102359,180754,0
102360,180914,0
102361,180755,1
102362,180806,0
102363,180819,1
102364,180806,0
102365,178471,0
102366,75726,0
102367,180944,1
102368,214725,0
102369,180384,1
102370,180379,0
102371,180370,0
102372,180341,1
102373,180380,1
102374,180345,1
102375,180444,0
102376,180370,0
102377,178991,0
102378,180259,1
102379,59256,0
102380,263541,0
102381,180358,0
102382,180357,1
102383,287642,1
102384,268415,0
102385,180349,0
102386,180387,1
102387,182098,1
102388,180350,0
102389,180358,0
102390,184537,1
102391,180349,0
102392,180336,1
102393,269575,0
102394,180361,0
102395,180323,0
102396,180807,1
102397,177062,0
102398,177062,1
102399,180369,0
102400,223649,0
102401,180343,1
102402,180339,1
102403,180337,1
102404,182985,0
102405,180364,0
102406,180383,1
102407,44253,0
102408,180337,0
102409,180326,0
102410,180361,0
102411,180373,0
102412,180388,1
102413,180369,0
102414,180361,0
102415,184544,1
102416,180362,0
102417,182041,1
102418,180350,0
102419,180400,1
102420,184543,1
102421,176769,1
102422,59169,0
102423,198143,1
102424,172484,1
102425,179003,1
102426,19028,0
102427,83344,0
102428,18806,0
102429,228254,0
102430,59957,0
102431,184524,1
102432,172123,1
102433,182049,1
102434,289206,1
102435,289113,0
102436,180439,0
102437,18778,0
102438,180442,0
102439,182050,0
102440,82445,0
102441,183129,1
102442,184348,1
102443,184344,1
102444,182044,0
102445,172172,0
102446,178884,1
102447,184358,1
102448,182051,1
102449,182050,1
102450,180448,0
102451,172482,0
102452,184448,1
102453,104004,0
102454,61312,0
102455,172173,1
102456,183130,0
102457,180211,1
102458,202470,0
102459,107290,0
102460,266758,0
102461,172482,0
102462,182056,0
102463,214807,0
102464,183127,1
102465,183130,1
102466,183132,1
102467,54509,0
102468,184437,1
102469,59426,0
102470,174039,0
102471,180943,0
102472,176745,1
102473,180943,0
102474,184452,1
102475,180445,1
102476,184448,0
102477,303293,0
102478,178473,1
102479,54509,0
102480,177087,1
102481,126804,0
102482,127671,0
102483,58358,1
102484,182040,1
102485,182053,1
102486,174038,1
102487,174049,1
102488,228250,0
102489,105597,0
102490,198165,1
102491,60949,0
102492,183053,1
102493,180902,1
102494,182090,0
102495,82933,0
102496,228198,0
102497,176831,0
102498,59464,0
102499,174053,1
102500,298566,0
102501,174045,1
102502,180787,1
102503,174034,1
102504,183078,1
102505,183054,0
102506,183078,0
102507,183064,1
102508,183054,0
102509,176831,0
102510,183067,1
102511,183078,0
102512,178482,1
102513,180417,0
102514,180425,0
102515,183072,0
102516,127765,0
102517,174050,1
102518,183068,1
102519,183071,1
102520,184330,1
102521,183162,0
102522,174033,1
102523,182048,1
102524,198152,0
102525,180408,1
102526,180435,0
102527,184348,0
102528,180417,1
102529,180410,0
102530,183164,0
102531,61482,0
102532,180426,0
102533,173525,1
102534,174040,1
102535,179002,1
102536,180402,0
102537,180204,0
102538,173871,1
102539,184498,1
102540,59464,0
102541,288329,1
102542,184436,1
102543,180406,0
102544,180437,0
102545,172491,1
102546,180407,1
102547,180422,1
102548,180432,0
102549,180431,0
102550,180433,1
102551,180431,1
102552,158913,0
102553,180405,1
102554,44493,1
102555,180204,1
102556,174037,1
102557,173272,0
102558,183162,0
102559,180773,0
102560,180799,1
102561,179115,1
102562,183048,1
102563,163729,1
102564,179128,1
102565,173274,0
102566,290407,0
102567,128977,0
102568,182033,1
102569,183136,1
102570,184498,0
102571,54189,0
102572,180197,1
102573,180933,0
102574,180861,1
102575,180871,1
102576,180855,0
102577,183142,0
102578,54526,1
102579,182078,0
102580,179159,1
102581,87616,0
102582,179129,1
102583,180941,1
102584,180940,1
102585,19036,0
102586,180937,1
102587,180912,1
102588,177089,1
102589,180821,0
102590,172507,1
102591,180929,1
102592,182569,1
102593,183147,1
102594,183097,0
102595,183178,1
102596,180769,1
102597,183134,0
102598,183051,0
102599,183101,0
102600,183091,0
102601,183134,1
102602,183181,1
102603,182080,1
102604,183153,1
102605,180915,1
102606,180919,1
102607,183171,1
102608,180930,1
102609,182977,1
102610,83622,0
102611,183104,0
102612,183184,1
102613,183152,1
102614,59969,0
102615,182034,1
102616,183151,1
102617,183104,0
102618,180862,1
102619,182086,0
102620,182071,1
102621,182086,1
102622,182073,1
102623,182059,0
102624,87276,0
102625,182059,0
102626,180768,1
102627,180772,1
102628,182970,1
102629,183170,1
102630,183095,1
102631,180936,0
102632,183090,1
102633,183089,0
102634,180927,1
102635,183093,1
102636,182079,1
102637,183087,0
102638,182074,1
102639,182039,0
102640,174036,0
102641,45789,0
102642,180927,0
102643,178554,1
102644,180927,0
102645,196384,1
102646,180775,1
102647,180801,0
102648,180794,1
102649,183176,1
102650,183186,0
102651,180773,0
102652,82937,0
102653,183157,0
102654,60006,1
102655,177091,1
102656,117672,0
102657,174035,1
102658,183169,1
102659,180774,1
102660,174042,1
102661,183180,0
102662,182082,1
102663,182086,0
102664,182059,0
102665,183120,1
102666,172490,0
102667,183099,1
102668,180788,0
102669,179173,1
102670,173867,1
102671,183047,0
102672,54529,0
102673,180789,0
102674,183047,0
102675,183047,0
102676,183047,0
102677,183109,1
102678,183110,0
102679,183123,1
102680,180903,0
102681,290263,1
102682,180865,0
102683,183110,0
102684,183047,0
102685,183123,0
102686,180868,1
102687,180838,0
102688,182065,1
102689,180838,0
102690,183110,0
102691,180851,1
102692,183141,1
102693,180838,0
102694,183156,1
102695,183105,0
102696,87483,0
102697,182039,0
102698,178303,1
102699,183111,1
102700,183107,0
102701,182975,1
102702,289203,0
102703,183105,1
102704,180770,1
102705,184495,1
102706,139704,1
102707,45232,0
102708,180820,0
102709,176784,0
102710,172506,0
102711,178476,0
102712,183124,1
102713,180924,0
102714,180811,0
102715,198053,1
102716,183108,0
102717,182973,1
102718,183049,0
102719,183150,1
102720,180792,0
102721,184514,1
102722,183201,0
102723,172504,1
102724,182967,1
102725,178552,1
102726,173875,1
102727,180832,0
102728,183085,1
102729,270270,0
102730,129246,1
102731,180837,0
102732,117639,0
102733,289224,1
102734,15790,0
102735,233478,0
102736,9575,0
102737,288452,0
102738,182092,1
102739,173983,1
102740,183092,0
102741,178564,1
102742,180965,1
102743,180962,1
102744,180954,0
102745,180959,0
102746,184365,0
102747,183193,1
102748,184506,1
102749,180982,0
102750,180955,0
102751,171418,1
102752,174032,1
102753,54526,0
102754,180972,0
102755,183108,1
102756,180954,1
102757,180972,1
102758,180758,0
102759,239475,0
102760,180973,1
102761,46126,0
102762,172141,1
102763,180974,1
102764,53990,0
102765,180758,1
102766,180955,0
102767,180972,0
102768,9186,0
102769,181000,1
102770,9442,0
102771,55701,0
102772,180887,1
102773,180877,1
102774,19213,0
102775,180876,1
102776,173986,1
102777,180884,1
102778,179006,1
102779,180881,0
102780,180894,1
102781,171843,1
102782,180894,0
102783,180881,1
102784,9544,0
102785,91091,0
102786,59486,0
102787,173984,1
102788,184495,0
102789,57934,1
102790,179120,1
102791,180879,1
102792,180753,1
102793,184518,1
102794,180886,1
102795,179125,1
102796,173982,1
102797,183222,0
102798,50280,0
102799,180885,1
102800,182976,1
102801,178462,1
102802,181002,1
102803,183205,1
102804,180993,1
102805,172287,1
102806,181009,1
102807,183232,0
102808,181006,0
102809,310410,0
102810,228270,0
102811,181006,1
102812,181012,0
102813,180991,0
102814,180948,0
102815,87386,0
102816,183224,0
102817,178994,1
102818,198164,1
102819,181012,1
102820,181004,0
102821,180995,1
102822,163877,1
102823,172285,1
102824,73973,0
102825,183202,0
102826,178468,0
102827,173884,1
102828,173742,1
102829,181003,0
102830,173761,1
